RestAreaNumber,RestAreaName,CategoryID,SuburbID,Description,DistanceFrom,RoadNumber,RoadName,Latitude,Longitude,Accessible,BabyChangeFacilities,Bbq,BoatRamp,CaravanDisposal,DriverReviver,EmergencyPhones,FoodAvailable,FuelAvailable,LitterBins,Lighting,Lookout,PetsAllowed,PicnicTable,Playground,PowerOutlets,PowerSupply,Shade,Shelter,SideOfRoad,SiteStatus,SportsGround,Toilets,TouristInformation,TreeShading,VehicleType,WaterSupplyType,ResponsibleAuthority
366,Brown Mtn Coupling Bay W/B,2,159,,17km West of Bemboka,4,SNOWY MOUNTAINS HIGHWAY,-36.60857,149.43212,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
367,Brown Mtn Uncoupling Bay E/B,2,159,,17km West of Bemboka,4,SNOWY MOUNTAINS HIGHWAY,-36.6091,149.43192,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,HEAVY VEHICLES ONLY,NONE,RMS
368,Sawyers Hill Kiandra,2,199,,81km West of Cooma,4,SNOWY MOUNTAINS HIGHWAY,-35.89595,148.54046,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,1,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
372,Lake Williams Nimmtabel N/B,2,200,,At Nimmitabel,19,BOMBALA ST,-36.51503,149.28211,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,4,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,COUNCIL
381,Parking Area Top of Mt Ousley E/B,3,216,,8km West of Wollongong,95,MT OUSLEY ROAD,-34.37434,150.86121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
382,Truck Parking near Georges River Appin,3,214,,20km West of Bulli,177,APPIN RD,-34.21704,150.80442,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
385,Little Thredbo River Rest Area W/B,2,199,,9km West of Jindabyne,286,KOSCIUSZKO ROAD,-36.36932,148.58909,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,5,FALSE,TRUE,LIGHT VEHICLES ONLY,TOWN SUPPLY,NATIONAL PARKS AND WILDLIFE SERVICE
386,Sawpit Rest Area,2,199,,15km West of Jindabyne,286,KOSCIUSZKO ROAD,-36.35067,148.56359,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
387,Spencers Creek,2,199,,38km West of Jindabyne,286,KOSCIUSZKO ROAD,-36.42913,148.36006,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
391,Information Bay Skitube Park Entrance,3,199,,20km South of Jindabyne,677,ALPINE WAY,-36.44947,148.44413,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
392,Thredbo Diggings,3,199,,22km South of Jindabyne,677,ALPINE WAY,-36.45058,148.42309,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,2,FALSE,TRUE,LIGHT VEHICLES ONLY,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
393,Ngarigo Rest Area,2,199,,26km South of Jindabyne,677,ALPINE WAY,-36.45818,148.38706,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
395,3.5km North of Thredbo,3,199,,31km South of Jindabyne,677,ALPINE WAY,-36.4832,148.34665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
396,Cascades Information Bay,3,199,,5km South of Thredbo,677,ALPINE WAY,-36.52287,148.26225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,NATIONAL PARKS AND WILDLIFE SERVICE
453,White Gate Rest Area.,2,136,,31km from Tumbarumba and  38km to Tumut,85,BATLOW RD,-35.53283,148.09968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,LIGHT VEHICLES ONLY,NONE,OTHER
455,Reedy Creek Rest Area,2,136,,38km from Tumbarumba and  31km to Tumut,85,BATLOW RD,-35.51659,148.14536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,OTHER
509,Paddys Rest,2,46,,38.6km North of Kempsey,10,PACIFIC HIGHWAY,-30.8133,152.871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,3,TRUE,TRUE,LIGHT VEHICLES ONLY,RAINWATER TANK,RMS
529,Wardell Southbound,2,6,,115.1km North of Grafton,10,PACIFIC HIGHWAY,-28.93565,153.47184,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,2,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
530,Wardell Northbound,2,6,,115.3km North of Grafton,10,PACIFIC HIGHWAY,-28.93424,153.47228,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,2,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
541,McPhillips Creek - Bom Bom,2,14,,74.7km North of Coffs Harbour,10,PACIFIC HIGHWAY,-29.74317,152.99103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
546,New Italy,2,54,,82km North of Grafton,10,PACIFIC HIGHWAY,-29.15377,153.2987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,1,FALSE,TRUE,LIGHT VEHICLES ONLY,NONE,OTHER
552,Tyagarah,2,13,,36.2km North of Ballina,10,PACIFIC HIGHWAY - TYAGARAH,-28.59784,153.54471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
554,Sleepy Hollow Northbound,2,12,,58.2km North of Ballina,10,PACIFIC HIGHWAY,-28.42383,153.52032,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,3,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
555,Sleepy Hollow Southbound,2,12,,59.3km North of Ballina,10,PACIFIC HIGHWAY,-28.41424,153.52543,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,3,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
576,Whiporie,2,55,,50.7km North of Grafton,83,SUMMERLAND WAY,-29.30864,152.99695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,1,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
579,Braemar Park,2,53,,75.8km North of Grafton,83,SUMMERLAND WAY,-29.08809,153.00179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,1,FALSE,TRUE,LIGHT VEHICLES ONLY,RAINWATER TANK,RMS
581,Dubbo Zoo Town Information Bay,2,309,,3.25km South of Dubbo (SH7),17,NEWELL HIGHWAY,-32.27233,148.57733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,COUNCIL
593,Heffrons Lookout,2,57,,79.4km North of Grafton,12,GWYDIR HIGHWAY,-29.45025,152.36809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,RAINWATER TANK,RMS
600,Beardy Waters Woodlands,2,61,,152.4km West of Grafton,12,GWYDIR HIGHWAY,-29.72621,151.78989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,COUNCIL
613,Sandilands,2,40,,45.9km North of Casino,16,BRUXNER HIGHWAY,-28.90087,152.65415,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,1,FALSE,TRUE,LIGHT VEHICLES ONLY,RAINWATER TANK,RMS
614,Bonalbo Road Westbound,3,40,,45km West of Casino,16,BRUXNER HIGHWAY,-28.90098,152.65361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
615,Bonalbo Road Eastbound,3,40,,45km West of Casino,16,BRUXNER HIGHWAY,-28.90078,152.65355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,HEAVY VEHICLES ONLY,NONE,RMS
630,Rotary/Lions Park - Tamworth,2,66,,2.0km North of Tamworth,9,ARMIDALE ROAD,-31.10842,150.95408,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,2,FALSE,TRUE,LIGHT VEHICLES ONLY,RAINWATER TANK,OTHER
631,Mount Seaview,2,50,,58.4km West of Wauchope,11,OXLEY HIGHWAY,-31.40359,152.25535,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,RMS
636,Stockyard Creek,2,49,,80.4km West of Wauchope,11,OXLEY HIGHWAY,-31.40262,152.12402,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,2,FALSE,FALSE,LIGHT VEHICLES ONLY,RAINWATER TANK,RMS
637,Gingers Creek,2,50,,82.4km West of Wauchope,11,OXLEY HIGHWAY,-31.39916,152.10856,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
643,Boat Ramp-Brewarrina,3,270,,Brewarrina-East,29,KAMILAROI HIGHWAY,-29.94817,146.86335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,OTHER
646,No Name,3,270,,7.1km East of Brewarrina Bridge,29,KAMILAROI HIGHWAY,-29.91588,146.92693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
658,Blue Vale Road,3,24,,30.8km South of Boggabri,29,KAMILAROI HIGHWAY,-30.935,150.2005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
667,Lions Park,2,69,,38.3km North of Tamworth,63,TAMWORTH-YETMAN RD,-30.8042,150.75324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,RAINWATER TANK,COUNCIL
669,Lions Park - Barraba,2,72,,40.3km North of Tamworth (3.2km South of Barraba),63,TAMWORTH-YETMAN RD,-30.42085,150.6163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,2,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,COUNCIL
679,Tarrion Creek Rest Area,2,270,,9.4km South of Brewarrina,70,COOLABAH-BREWARRINA RD,-30.04217,146.86764,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,LIGHT VEHICLES ONLY,WATER TRUCK,RMS
694,Lollback,2,18,IN JACKADGERY AT MANN RIVER,42.3km West of Grafton,12,GWYDIR HIGHWAY,-29.57741,152.5574,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,1,TRUE,TRUE,LIGHT VEHICLES ONLY,NONE,RMS
703,Rotary Park,2,99,,41km from Junee and 11km to Cootamundra,78,OLYMPIC HIGHWAY,-34.7025,147.94161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,2,FALSE,TRUE,LIGHT VEHICLES ONLY,WATER TRUCK,OTHER
713,Sinclair Lookout,2,60,,14.9km West of Glen Innes,12,GWYDIR HIGHWAY,-29.72654,151.59919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,RAINWATER TANK,RMS
714,Swan Brook,2,35,,33.7km West of Glen Innes,12,GWYDIR HIGHWAY,-29.77168,151.4358,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,1,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,RMS
715,Schumachers westbound,2,32,,46.49km West of Glenn Innes,12,GWYDIR HIGHWAY,-29.78941,151.30834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
716,Schumachers eastbound,2,32,,46.9km West of Glenn Innes,12,GWYDIR HIGHWAY,-29.7918,151.30492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
717,Lauriston,2,33,,59.1km West of Glenn Innes,12,GWYDIR HIGHWAY,-29.7735,151.18851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,RMS
767,Daroobalgie Site,5,314,,19.5km South of Parkes,17,NEWELL HIGHWAY,-33.32421,148.06686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
768,Daroobalgie Site,2,314,,19.5km South of Parkes,17,NEWELL HIGHWAY,-33.32319,148.0612,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,1,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
771,Forbes Apex Park,2,314,,Apex Park at Lake Forbes,17,WEST WYALONG RD,-33.38894,148.00821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,LIGHT VEHICLES ONLY,NONE,COUNCIL
781,Marsden Rest Area-South Bound,2,86,,36km from West Wyalong and  68km to Forbes,17,NEWELL HIGHWAY,-33.76415,147.51929,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,OTHER,RMS
782,Marsden Rest Area-North Bound,2,86,,36km from West Wyalong and  69km to Forbes,17,NEWELL HIGHWAY,-33.76661,147.51693,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,SOURCE UNKNOWN,RMS
784,Back Creek - North Bound,3,86,,19km from West Wyalong and  86km to Forbes,17,NEWELL HIGHWAY,-33.85606,147.37711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
785,Five Mile Rest Area-South Bound,5,91,,7km from West Wyalong and  97km to Forbes,17,NEWELL HIGHWAY,-33.91563,147.27803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
786,Five Mile Rest Area-North Bound,5,91,,7km from West Wyalong and  97km to Forbes,17,NEWELL HIGHWAY,-33.91541,147.2777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
882,North Roundabout - Armidale,5,1,,7.4km North of Armidale,9,NEW ENGLAND HIGHWAY,-30.48913,151.67448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
883,Lions Park - West Armidale,2,1,,4.8km North of Armidale,9,NEW ENGLAND HIGHWAY,-30.49351,151.65104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,OTHER
889,Mt.Pleasant Rest Area,2,317,,28.6km North of Gilgrandra,17,NEWELL HIGHWAY,-31.51721,148.82825,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
890,Biddon Rest Area S/B,2,317,,21.9km North of Gilgrandra,17,NEWELL HIGHWAY,-31.56395,148.79495,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
891,Biddon Rest Area N/B,2,317,,21.9km North of Gilgrandra,17,NEWELL HIGHWAY,-31.5637,148.79487,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
892,Bulga Creek Rest Area,2,317,,15.8km North of Gilgrandra,17,NEWELL HIGHWAY,-31.60706,148.75496,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
894,Sandy Creek Rest Area,3,317,,12.3km North of Gilgrandra,17,NEWELL HIGHWAY,-31.63243,148.73436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
906,Dubbo Tourist Information Centre,2,309,,Cnr Macquarie and Erskine St (Newell Hwy),17,ERSKINE ST,-32.24338,148.60174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,LIGHT VEHICLES ONLY,TOWN SUPPLY,COUNCIL
